id	gene_symbol	complex
Q92769	HDAC2	SIN3-ING1b complex I
Q92769	HDAC2	BRMS1-SIN3-HDAC complex
Q92783	STAM1	Protein-sorting complex (Stam1, Hgs, Eps15)
Q92785	REQU	LARC complex (LCR-associated remodeling complex)
Q92793	CBP	CREBBP-SMAD3-SMAD4 pentameric complex
Q92793	CBP	TCF4-CTNNB1-CREBBP complex
Q92793	CBP	HES1 promoter corepressor complex
Q92793	CBP	Multisubunit ACTR coactivator complex
Q92793	CBP	SRC-1 complex
Q92793	CBP	SMAD1-CBP complex
Q92793	CBP	p300-CBP-p270-SWI/SNF complex
Q92793	CBP	CREBBP-SMAD2-SMAD4 pentameric complex
Q92793	CBP	RSmad complex
Q92793	CBP	CBP-RARA-RXRA-DNA complex, ligand stimulated
Q92793	CBP	SRC-3 complex
Q92793	CBP	p300-CBP-p270 complex
Q92793	CBP	CREBBP-SMAD2 hexameric complex
Q92793	CBP	CREBBP-SMAD3 hexameric complex
Q92793	CBP	RNA polymerase II complex, chromatin structure modifying
Q92793	CBP	Stat1-alpha-dimer-CBP DNA-protein complex
Q92794	KAT6A	ING5 complex
Q92797	SYMPK	ALL-1 supercomplex
Q92797	SYMPK	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)
Q92804	RBP56	TFIID complex
Q92804	RBP56	Large Drosha complex
Q92828	COR2A	Kaiso-NCOR complex
Q92828	COR2A	NCOR complex
Q92830	KAT2A	STAGA core complex (SPT3-TAF9-GCN5 acetyltransferase complex)
Q92830	KAT2A	TFTC complex (TATA-binding protein-free TAF-II-containing complex)
Q92830	KAT2A	TFTC-type histone acetyl transferase complex
Q92831	KAT2B	Smad1-Notch1-p300-Pcaf complex
Q92831	KAT2B	Multisubunit ACTR coactivator complex
Q92831	KAT2B	FOXO3-PCAF complex, oxidative stress stimulated
Q92831	KAT2B	RNA polymerase II complex, chromatin structure modifying
Q92831	KAT2B	Chromatin remodeling complex (TACC2, TACC3, PCAF)
Q92841	DDX17	Large Drosha complex
Q92841	DDX17	DGCR8 multiprotein complex
Q92844	TANK	Kinase maturation complex 2
Q92844	TANK	TANK-TRAF2-TRAF3 complex
Q92851	CASPA	FAS-FADD-CASP10 complex
Q92851	CASPA	FAS-FADD-CASP8-CASP10 complex
Q92854	SEM4D	PlexinC1-SEMA7A complex
Q92878	RAD50	Rap1 complex
Q92878	RAD50	R/M complex (RAD50-MRE11 complex)
Q92878	RAD50	MDC1-MRE11-RAD50-NBS1 complex
Q92878	RAD50	TERF2-RAP1 complex
Q92878	RAD50	PTIP-DNA damage response complex
Q92878	RAD50	MDC1-MRN-ATM-FANCD2 complex
Q92878	RAD50	BRCA1-BARD1-BACH1-DNA damage complex II
Q92878	RAD50	Rap1 complex
Q92878	RAD50	RAD50-BRCA1 complex
Q92878	RAD50	DNA double-strand break end-joining complex
Q92878	RAD50	RAD50-MRE11-NBN-p200-p350 complex
Q92878	RAD50	MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)
Q92878	RAD50	BASC complex (BRCA1-associated genome surveillance complex)
Q92888	ARHG1	GNA14-p115RhoGEF complex
Q92889	XPF	XPA-ERCC1-ERCC4 complex
Q92889	XPF	RAD52-ERCC4-ERCC1 complex
Q92889	XPF	ERCC1-ERCC4-MSH2 complex
Q92890	UFD1	Membrane protein complex (VCP, UFD1L, SEC61B)
Q92896	GSLG1	TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)
Q92900	RENT1	SMG-1-Upf1-eRF1-eRF3 complex (SURF)
Q92900	RENT1	Upf complex (UPF1, UPF2, UPF3a)
Q92900	RENT1	Postsplicing complex
Q92900	RENT1	Upf complex (UPF1, UPF2, UPF3b)
Q92900	RENT1	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
Q92902	HPS1	BLOC-3 (biogenesis of lysosome-related organelles complex 3)
Q92903	CDS1	MUS81-CDS1 complex
Q92922	SMRC1	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying
Q92922	SMRC1	SWI-SNF chromatin remodeling-related-BRCA1 complex
Q92922	SMRC1	BRM-SIN3A complex
Q92922	SMRC1	RSmad complex
Q92922	SMRC1	SIN3-ING1b complex II
Q92922	SMRC1	RNA polymerase II complex, chromatin structure modifying
Q92922	SMRC1	BRG1-SIN3A complex
Q92922	SMRC1	LARC complex (LCR-associated remodeling complex)
Q92922	SMRC1	ALL-1 supercomplex
Q92922	SMRC1	Emerin complex 32
Q92922	SMRC1	NCOR1 complex
Q92922	SMRC1	RNA polymerase II complex, chromatin structure modifying
Q92922	SMRC1	p300-CBP-p270-SWI/SNF complex
Q92925	SMRD2	RNA polymerase II complex, chromatin structure modifying
Q92925	SMRD2	SWI-SNF chromatin remodeling-related-BRCA1 complex
Q92925	SMRD2	LARC complex (LCR-associated remodeling complex)
Q92925	SMRD2	BRG1-SIN3A complex
Q92925	SMRD2	BRM-SIN3A complex
Q92925	SMRD2	RNA polymerase II complex, chromatin structure modifying
Q92989	CLP1	CF IIAm complex (Cleavage factor IIAm complex)
Q92989	CLP1	tRNA splicing endonuclease
Q92989	CLP1	RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)
Q92990	GLMN	Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)
Q92993	KAT5	TIP60 histone acetylase complex
Q92993	KAT5	NuA4/Tip60-HAT complex B
Q92993	KAT5	NuA4/Tip60 HAT complex
Q92993	KAT5	NuA4/Tip60-HAT complex A
Q92994	TF3B	5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex
Q93008	USP9X	ITCH-FAM/USP9x complex
Q93074	MED12	TFTC-type histone acetyl transferase complex
Q93074	MED12	ARC-L complex
Q93074	MED12	BRD4 complex
Q969F9	HPS3	BLOC1-BLOC2 complex
Q969F9	HPS3	BLOC-2 (biogenesis of lysosome-related organelles complex 2)
Q969G3	SMCE1	SWI-SNF chromatin remodeling-related-BRCA1 complex
Q969G3	SMCE1	BRG1-SIN3A complex
Q969G3	SMCE1	SWI/SNF chromatin-remodeling complex
Q969G3	SMCE1	LARC complex (LCR-associated remodeling complex)
Q969G3	SMCE1	RNA polymerase II complex, chromatin structure modifying
Q969G3	SMCE1	SMARCA2/BRM-BAF57-MECP2 complex
Q969G3	SMCE1	BRM-SIN3A complex
Q969H0	FBXW7	TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)
Q969H0	FBXW7	Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)
Q969H4	CNKR1	CNK1 homodimer complex
Q969H4	CNKR1	RAF1-CNK1 complex, RAS stimulated
Q969H4	CNKR1	CNK1-SRC-RAF1 complex
Q969H4	CNKR1	BRAF-CNK1 complex, not RAS stimulated
Q969H6	POP5	Rnase/Mrp complex
Q969L4	LSM10	SMN complex, U7 snRNA specific
Q969N2	PIGT	GAA1-GPI8-PIGT-PIG-PIGS complex
Q969S2	NEIL2	DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1
Q969U7	PSMG2	PAC1-PAC2 complex
Q96A35	RM24	55S ribosome, mitochondrial
Q96AJ9	VTI1A	SNARE complex (VAMP3, STX6, VTI1A)
Q96AJ9	VTI1A	SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)
Q96AP0	ACD	Rap1 complex
Q96AP0	ACD	TRF1-TIN2 complex
Q96AP0	ACD	TIN2 complex
Q96B26	EXOS8	Exosome
Q96B97	SH3K1	CIN85-BLNK complex
Q96B97	SH3K1	CIN85 homotetramer complex
Q96B97	SH3K1	SH3KBP1-CBLB-EGFR complex
Q96B97	SH3K1	RICH1/AMOT polarity complex, Flag-Rich1 precipitated
Q96B97	SH3K1	CIN85-SH3GL3-CBL complex
Q96BD5	PF21A	Anti-HDAC2 complex
Q96BD5	PF21A	LSD1 complex
Q96BD5	PF21A	anti-BHC110 complex
Q96BD5	PF21A	CoREST-HDAC complex
Q96BD5	PF21A	BRAF53-BRCA2 complex
Q96BI3	APH1A	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)
Q96BI3	APH1A	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)
Q96BI3	APH1A	Gamma-secretase-Delta1 complex
Q96BI3	APH1A	CD147-gamma-secretase complex (APH-1a, PS-1, PEN-2, NCT variant)
Q96BI3	APH1A	Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)
Q96BP3	PPWD1	C complex spliceosome
Q96BT3	CENPT	CENP-A NAC-CAD complex
Q96CB8	INT12	Integrator-RNAPII complex
Q96CB8	INT12	Integrator complex
Q96CF2	CHM4C	ESCRT-III complex
Q96CJ1	EAF2	SRCAP-associated chromatin remodeling complex
Q96CW5	GCP3	Pericentrin-GCP complex
Q96D31	CRCM1	TRPC1-STIM1-ORAI1 complex
Q96DF8	DGC14	C complex spliceosome
Q96DI7	SNR40	C complex spliceosome
Q96DV4	RM38	55S ribosome, mitochondrial
Q96EB1	ELP4	Elongator holo complex
Q96EB6	SIR1	hSIR2-p53 complex
Q96EB6	SIR1	FOXO1-FHL2-SIRT1 complex
Q96EB6	SIR1	FOXO3-SIRT1 complex, oxidative stress stimulated
Q96EB6	SIR1	SIRT1 homotrimer complex
Q96EB6	SIR1	Polycomb repressive complex 4 (PRC4)
Q96EE3	SEH1	Nuclear pore complex
Q96EK2	PF21B	LSD1 complex
Q96EL2	RT24	55S ribosome, mitochondrial
Q96EL3	RM53	55S ribosome, mitochondrial
Q96EV8	DTBP1	BLOC-1 (biogenesis of lysosome-related organelles complex 1)
Q96EV8	DTBP1	BLOC1-BLOC2 complex
Q96EV8	DTBP1	AP3-BLOC1 complex
Q96EY7	PTCD3	H2AX complex II
Q96EZ8	MCRS1	DIPA-MCRS1 complex
Q96EZ8	MCRS1	MLL1-WDR5 complex
Q96F86	EDC3	Decapping complex
Q96FE5	LIGO1	TAJ-NgR1-LINGO-1 signaling complex
Q96FE5	LIGO1	LINGO-1-Nogo-66-p75 signaling complex
Q96FI4	NEIL1	DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1
Q96FV9	THOC1	THO complex
Q96FV9	THOC1	TREX complex
Q96FZ7	CHMP6	ESCRT-III complex
Q96G21	IMP4	IMP3-IMP4-MPP10 complex
Q96G25	MED8	TRAP-SMCC mediator complex
Q96G25	MED8	Mediator complex
Q96GC5	RM48	55S ribosome, mitochondrial
Q96GD3	SCMH1	Polycomb repressive complex 1 (PRC1, hPRC-H)
Q96GD4	AURKB	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)
Q96GD4	AURKB	Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)
Q96GD4	AURKB	CRM1-Survivin-AuroraB mitotic complex
Q96GD4	AURKB	BIRC5-AURKB-INCENP-EVI5 complex
Q96GM5	SMRD1	BRM-SIN3A complex
Q96GM5	SMRD1	BRG1-SIN3A complex
Q96GM5	SMRD1	SIN3-ING1b complex II
Q96GM8	TOE1	12S U11 snRNP
Q96GY3	LIN37	LINC core complex
Q96GY3	LIN37	LINC complex, quiescent cells
Q96GY3	LIN37	LINC complex, S-phase
Q96H20	SNF8	ESCRT-II complex
Q96H22	CENPN	CENP-A NAC-CAD complex
Q96HR3	MED30	Mediator complex
Q96HS1	PGAM5	PGAM5-KEAP1-NRF2 complex
Q96HW7	INT4	Integrator-RNAPII complex
Q96HW7	INT4	Integrator complex
Q96HW7	INT4	DSS1 complex
Q96I25	SPF45	17S U2 snRNP
Q96IZ0	PAWR	PAR4-BACE1 complex
Q96J01	THOC3	TREX complex
Q96J02	ITCH	ITCH-FAM/USP9x complex
Q96JB2	COG3	Conserved oligomeric Golgi (COG) complex
Q96JB2	COG3	COG1-COG8-COG2-COG3-COG4 subcomplex
Q96JB2	COG3	COG2-COG3-COG4 subcomplex
Q96JB8	MPP4	MPP4-MPP5-CRB1 complex
Q96JC1	VPS39	Class C VPS/HOPS complex
Q96JK9	MAML3	MAML3-RBP-Jkappa-Notch4 complex
Q96JK9	MAML3	MAML3-RBP-Jkappa-Notch1 complex
Q96JK9	MAML3	MAML3-RBP-Jkappa-Notch2 complex
Q96JN0	LCOR	CtBP complex
Q96KQ4	ASPP1	ASPP1-SAM68 complex
Q96KQ7	EHMT2	DNMT1-G9a complex
Q96KQ7	EHMT2	CtBP complex
Q96KQ7	EHMT2	DNMT1-G9a-PCNA complex
Q96L91	EP400	DMAP1-associated complex
Q96L91	EP400	NuA4/Tip60 HAT complex
Q96L91	EP400	NuA4/Tip60-HAT complex A
Q96L91	EP400	p400-associated complex
Q96LT9	RBM40	18S U11/U12 snRNP
Q96MW5	COG8	COG1-COG8 subcomplex
Q96MW5	COG8	Conserved oligomeric Golgi (COG) complex
Q96MW5	COG8	COG1-COG8-COG2-COG3-COG4 subcomplex
Q96MW5	COG8	COG1-COG8-COG5-COG6-COG7 subcomplex
Q96MW5	COG8	Tetrameric COG subcomplex
Q96NW7	LRRC7	Ternary complex (LRRC7, CAMK2a, ACTN4)
Q96NY9	MUS81	MUS81-CDS1 complex
Q96P71	NECA3	NCBP-NIP1 complex
Q96PC3	AP1S3	Gamma-BAR-AP1 complex
Q96PC3	AP1S3	AP1 adaptor complex
Q96PV6	LENG8	DSS1 complex
Q96Q15	SMG1	SMG-1-Upf1-eRF1-eRF3 complex (SURF)
Q96QC0	PP1RA	PNUTS-PP1 complex
Q96QK1	VPS35	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)
Q96QK1	VPS35	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)
Q96QT4	TRPM7	Channel complex TRPM6-TRPM7
Q96RL1	UIMC1	BRCA1 A complex
Q96RL1	UIMC1	BRCA1 C complex
Q96RN5	MED15	Mediator complex
Q96RN5	MED15	ARC-L complex
Q96RU7	TRIB3	TRIB3-DDIT3 complex
Q96S52	PIGS	GAA1-GPI8-PIGT-PIG-PIGS complex
Q96S59	RANB9	PLXNA4-RANBPM complex
Q96S59	RANB9	PLXNA3-RANBPM complex
Q96S59	RANB9	PLXNA2-RANBPM complex
Q96S59	RANB9	RANBPM-Muskelin-TWA1-HSMpp8 complex
Q96S59	RANB9	RANBPM-SMP1 complex
Q96SB4	SRPK1	Toposome
Q96SB4	SRPK1	Large Drosha complex
Q96SD1	DCR1C	Artemis-DNA-PK complex
Q96ST3	SIN3A	REST-CoREST-mSIN3A complex
Q96ST3	SIN3A	MeCP2-SIN3A-HDAC complex
Q96ST3	SIN3A	SIN3-ING1b complex II
Q96ST3	SIN3A	DNMT3B complex
Q96ST3	SIN3A	BRG1-SIN3A complex
Q96ST3	SIN3A	SWI/SNF chromatin-remodeling complex
Q96ST3	SIN3A	BRM-SIN3A complex
Q96ST3	SIN3A	SKI-NCOR1-SIN3A-HDAC1 complex
Q96ST3	SIN3A	PU.1-SIN3A-HDAC complex
Q96ST3	SIN3A	ING2 complex
Q96ST3	SIN3A	NCOR-SIN3-RPD3 complex
Q96ST3	SIN3A	SIN3-ING1b complex I
Q96ST3	SIN3A	SIN3 complex
Q96ST3	SIN3A	HERP1/HEY2-NCOR-SIN3A complex
Q96ST3	SIN3A	MAD1-mSin3A-HDAC2 complex
Q96ST3	SIN3A	NCOR2 complex
Q96ST3	SIN3A	SMAD3-cSKI-SIN3A-HDAC1 complex
Q96ST3	SIN3A	NCOR-SIN3-HDAC-HESX1 complex
Q96ST3	SIN3A	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex
Q96ST3	SIN3A	NCOR-SIN3-HDAC1 complex
Q96ST3	SIN3A	ALL-1 supercomplex
Q96ST3	SIN3A	BRMS1-SIN3-HDAC complex
Q96ST3	SIN3A	SIN3-SAP25 complex
Q96T23	RSF1	SNF2L-RSF1 complex
Q96T23	RSF1	Remodeling and spacing factor (RSF) complex
Q96T58	MINT	SHARP-CtIP-RBP-Jkappa complex
Q96T58	MINT	SHARP-CtBP1-CtIP complex
Q96T58	MINT	SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex
Q96T58	MINT	RBP-Jkappa-SHARP complex
Q96T58	MINT	SHARP-CtBP complex
Q96T60	PNKP	DNA ligase III-XRCC1-PNK-DNA-pol III multiprotein complex
Q96T60	PNKP	XRCC1-LIG3-PNK-TDP1 complex
Q96T60	PNKP	DNA ligase IV-XRCC4-PNK complex
Q99081	HTF4	PTF1-bHLH complex
Q99417	MYCBP	AMY-1-S-AKAP84-RII-beta complex
Q99436	PSB7	PA28-20S proteasome
Q99436	PSB7	26S proteasome
Q99436	PSB7	PA28gamma-20S proteasome
Q99436	PSB7	20S proteasome
Q99442	SEC62	Sec61-Sec62-Sec63 complex
Q99459	CDC5L	C complex spliceosome
Q99459	CDC5L	CDC5L core complex
Q99459	CDC5L	CDC5L complex
Q99466	NOTC4	MAML3-RBP-Jkappa-Notch4 complex
Q99466	NOTC4	MAML2-RBP-Jkappa-Notch4 complex
Q99471	PFD5	CCT:PFD complex
Q99471	PFD5	CCT:PFD complex, testis specific
Q99471	PFD5	Prefoldin complex
Q99496	RING2	MLL1-WDR5 complex
Q99496	RING2	Polycomb repressive complex 1 (PRC1, hPRC-H)
Q99497	PARK7	DJ-1-SNCA complex, high molecular weight complex
Q99500	S1PR3	HTR1A-EDG3 complex
Q99519	NEUR1	GALNS-lysosomal hydrolase 1.27 MDa complex
Q99549	MPP8	RANBPM-Muskelin-TWA1-HSMpp8 complex
Q99558	M3K14	TNF-alpha/NF-kappa B signaling complex 6
Q99558	M3K14	TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)
Q99570	PI3R4	Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)
Q99575	POP1	Rnase/Mrp complex
Q99595	TI17A	TIM (TIMM17ab, TIMM23, TIMM44) complex, mitochondrial
Q99595	TI17A	TIMM17-TIMM23 complex
Q99613	EIF3C	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)
Q99613	EIF3C	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)
Q99627	CSN8	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)
Q99638	RAD9A	RAD17-RFC-9-1-1 checkpoint supercomplex
Q99638	RAD9A	LIG1-9-1-1 complex
Q99638	RAD9A	FEN1-9-1-1 complex
Q99683	M3K5	MKK4-ARRB2-ASK1 complex
Q99708	COM1	BRCA1-CTIP-ZBRK1 repressor complex
Q99708	COM1	SHARP-CtIP-RBP-Jkappa complex
Q99708	COM1	BRCA1-CtIP-CtBP complex
Q99708	COM1	BRCA1-LMO4-CTIP complex
Q99708	COM1	BRCA1-BARD1-BACH1-DNA damage complex II
Q99708	COM1	BRCA1 C complex
Q99708	COM1	SHARP-CtBP1-CtIP complex
Q99708	COM1	LMO4-BRCA1-CTIP-LDB1 complex
Q99708	COM1	SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex
Q99728	BARD1	BRCA1-BARD1-UbcH7c complex
Q99728	BARD1	BRCA1-BARD1-BACH1-DNA damage complex I
Q99728	BARD1	BRCA1 B complex
Q99728	BARD1	BRCA1-BARD1-UbcH5c complex
Q99728	BARD1	BRCA1-BARD1-BACH1-DNA damage complex II
Q99728	BARD1	BRCA1-BARD1-BRCA2-DNA damage complex III
Q99728	BARD1	BRCA1 C complex
Q99728	BARD1	BARD1-BRCA1-CSTF complex
Q99728	BARD1	BRCA1-BARD1-POLR2A complex
Q99728	BARD1	P53-BARD1-Ku70 complex
Q99728	BARD1	BARD1-BRCA1-CSTF64 complex
Q99728	BARD1	BRCA1 A complex
Q99741	CDC6	BRCA1-IRIS-pre-replication complex
Q99741	CDC6	MCM8-ORC2-CDC6 complex
Q99747	SNAG	Nsf-Stx1a-NAPG complex
Q99759	M3K3	Kinase maturation complex 1
Q99814	EPAS1	NEMO-HIF2(alpha)-ARNT complex
Q99816	TS101	ESCRT-I complex
Q99873	ANM1	FIB-associated protein complex
Q99873	ANM1	PRMT1 complex
Q99879	H2B1M	H2AX complex II
Q99963	SH3G3	CIN85-SH3GL3-CBL complex
Q99967	CITE2	VEGF transcriptional complex
Q99967	CITE2	IRF3-CBP complex
Q99985	SEM3C	SEMA3C-PlexinD1-Nrp1 complex
Q99996	AKAP9	KCNQ1 macromolecular complex
Q9BPX3	CND3	Condensin I-PARP-1-XRCC1 complex
Q9BPZ7	SIN1	mTORC2 complex (mTOR/FRAP1, LST8, mAVO3/RICTOR, SIN1)
Q9BQ48	RM34	55S ribosome, mitochondrial
Q9BQ87	TBL1Y	Emerin complex 32
Q9BQ95	ECSIT	Ecsit complex (ECSIT, NDUFS3, NDUFAF1)
Q9BQ95	ECSIT	Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)
Q9BQ95	ECSIT	Ecsit complex (ECSIT, NDUFS3, TOM20)
Q9BQ95	ECSIT	Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)
Q9BQA1	MEP50	FCP1-associated protein complex
Q9BQE4	SELS	p97/VCP-VIMP-DERL1 complex
Q9BQE4	SELS	p97/VCP-VIMP-DERL2 complex
Q9BQE4	SELS	p97/VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex
Q9BRB3	PIGQ	GPI-GnT activity complex
Q9BRG1	VPS25	ESCRT-II complex
Q9BRJ2	RM45	55S ribosome, mitochondrial
Q9BRR8	GPTC1	C complex spliceosome
Q9BRT9	SLD5	GINS complex
Q9BRV8	SIKE1	Emerin complex 1
Q9BRX5	PSF3	GINS complex
Q9BRX9	WDR83	C complex spliceosome
Q9BS16	CENPK	CENP-A NAC-CAD complex
Q9BSI4	TINF2	TRF1 telomere length regulation complex
Q9BSI4	TINF2	Rap1 complex
Q9BSI4	TINF2	TIN2 complex
Q9BSI4	TINF2	TRF1-TIN2 complex
Q9BSI4	TINF2	TERF2-RAP1 complex
Q9BSI4	TINF2	TRF-Rap1 complex I, 2MD
Q9BSJ2	GCP2	Pericentrin-GCP complex
Q9BSV6	SEN34	tRNA splicing endonuclease
Q9BT40	INP5K	HES1 promoter-Notch enhancer complex
Q9BT73	PSMG3	PAC3-PAC4 complex
Q9BTC8	MTA3	Mi2/NuRD-BCL6-MTA3 complex
Q9BTC8	MTA3	Mi-2/NuRD-MTA2 complex
Q9BTK6	PAGR1	PTIP-HMT complex
Q9BTT4	MED10	Mediator complex
Q9BTT4	MED10	NAT complex
Q9BTT4	MED10	PC2 complex
Q9BU64	CENPO	CENP-A NAC-CAD complex
Q9BUB5	MKNK1	MNK1-eIF4F complex
Q9BUE0	MED18	TRAP-SMCC mediator complex
Q9BUE0	MED18	Mediator complex
Q9BUE0	MED18	MED18-MED20-MED29 mediator subcomplex
Q9BUJ2	HNRL1	Large Drosha complex
Q9BUL9	RPP25	Rnase/Mrp complex
Q9BUN8	DERL1	p97/VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex
Q9BUN8	DERL1	Retrotranslocation complex
Q9BUN8	DERL1	SVIP-p97/VCP-DERL1 complex
Q9BUN8	DERL1	gp78-p97/VCP-DERL1 complex
Q9BUN8	DERL1	p97/VCP-VIMP-DERL1 complex
Q9BUQ8	DDX23	C complex spliceosome
Q9BV40	VAMP8	SNARE complex (STX4, VAMP8, VAMP3, SNAP23)
Q9BV40	VAMP8	SNARE complex (VAMP3, VAMP4, VAMP8, STX6)
Q9BV90	SNR25	18S U11/U12 snRNP
Q9BV90	SNR25	12S U11 snRNP
Q9BVA1	TBB2B	Profilin 1 complex
Q9BVC3	DCC1	CTF18-CTF8-DCC1-RFC3 complex
Q9BVC3	DCC1	CTF18-cohesion-RFC-POLH complex
Q9BVC4	LST8	mTOR-RAPTOR complex
Q9BVC4	LST8	mTORC2 complex (mTOR/FRAP1, LST8, mAVO3/RICTOR)
Q9BVC4	LST8	RICTOR-mTOR complex
Q9BVC4	LST8	mTORC2 complex (mTOR/FRAP1, LST8, mAVO3/RICTOR, SIN1)
Q9BVI0	PHF20	MLL1-WDR5 complex
Q9BW27	NUP85	Nuclear pore complex
Q9BWH6	RPAP1	RPAP1-RPB2-RPB3 complex
Q9BWH6	RPAP1	RNA polymerase II (RNAPII)
Q9BWJ5	SF3B5	17S U2 snRNP
Q9BWJ5	SF3B5	18S U11/U12 snRNP
Q9BWJ5	SF3B5	SF3b complex
Q9BWT6	MND1	TBPIP/HOP2-MND1 complex
Q9BX63	FANCJ	BRCA1-BACH1 complex
Q9BX84	TRPM6	Channel complex TRPM6-TRPM7
Q9BXF3	CECR2	CERF complex (CECR2-containing remodeling factor complex)
Q9BXJ9	NAA15	ARD1-NATH complex
Q9BXL7	CAR11	CARMA1-BCL10-MALT1 complex
Q9BXL7	CAR11	FYB-CARMA1-BCL-10-MALT1 complex
Q9BXM7	PINK1	PINK1-MIRO2-Milton complex
Q9BXS5	AP1M1	Gamma-BAR-AP1 complex
Q9BXS5	AP1M1	AP1 adaptor complex
Q9BXW9	FACD2	MDC1-MRN-ATM-FANCD2 complex
Q9BY43	CHM4A	ESCRT-III complex
Q9BYC8	RM32	55S ribosome, mitochondrial
Q9BYC9	RM20	55S ribosome, mitochondrial
Q9BYD1	RM13	55S ribosome, mitochondrial
Q9BYD2	RM09	55S ribosome, mitochondrial
Q9BYD3	RM04	55S ribosome, mitochondrial
Q9BYD6	RM01	55S ribosome, mitochondrial
Q9BYG5	PAR6B	LLGL1-PAR-6B-PRKCI complex
Q9BYG5	PAR6B	PAR6-CDC42 complex
Q9BYG5	PAR6B	LLGL2-PAR-6B-PRKCI complex
Q9BYN0	SRXN1	Sulphiredoxin-peroxiredoxin complex
Q9BYN8	RT26	55S ribosome, mitochondrial
Q9BZD4	NUF2	NDC80 kinetochore complex
Q9BZE1	RM37	55S ribosome, mitochondrial
Q9BZI7	REN3B	Postsplicing complex
Q9BZI7	REN3B	Upf complex (UPF1, UPF2, UPF3b)
Q9BZI7	REN3B	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
Q9BZJ0	CRNL1	C complex spliceosome
Q9BZK7	TBL1R	SMRT complex
Q9BZK7	TBL1R	Emerin complex 32
Q9BZK7	TBL1R	NCOR-HDAC3 complex
Q9BZK7	TBL1R	NCOR complex
Q9BZK7	TBL1R	Kaiso-NCOR complex
Q9BZM6	N2DL1	ULBP1-KLRK1-HCST complex
Q9BZR6	RTN4R	TAJ-NgR1-LINGO-1 signaling complex
Q9BZR6	RTN4R	LINGO-1-Nogo-66-p75 signaling complex
Q9BZZ5	API5	Emerin complex 52
Q9BZZ5	API5	FIF-FGR2 complex
Q9C005	DPY30	PTIP-HMT complex
Q9C005	DPY30	Emerin complex 32
Q9GZN1	ARP6	SRCAP-associated chromatin remodeling complex
Q9GZP9	DERL2	p97/VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex
Q9GZP9	DERL2	p97/VCP-VIMP-DERL2 complex
Q9GZS1	RPA49	TNF-alpha/NF-kappa B signaling complex 5
Q9GZT9	EGLN1	HIF1A-OS9-EGLN1 complex
Q9GZX5	ZN350	BRCA1-CTIP-ZBRK1 repressor complex
Q9GZX9	TWSG1	CHL2-BMP2-TSG complex
