id	gene_symbol	complex
P20151	KLK2	KLK2-SEMG2 complex
O95067	CCNB2	CCNB2-CCNE2-CDKN1A containing complex
P38936	CDN1A	CCNB2-CCNE2-CDKN1A containing complex
O96020	CCNE2	CCNB2-CCNE2-CDKN1A containing complex
P23508	CRCM	DNM2-MCC-PPIB-ZFAND6 containing complex
P50570	DYN2	DNM2-MCC-PPIB-ZFAND6 containing complex
P23284	PPIB	DNM2-MCC-PPIB-ZFAND6 containing complex
Q6FIF0	ZFAN6	DNM2-MCC-PPIB-ZFAND6 containing complex
P04075	ALDOA	ALDOA-CPSF3-HDAC4 complex
Q9UKF6	CPSF3	ALDOA-CPSF3-HDAC4 complex
Q13231	CHIT1	CHIT1-FEM1B-KIAA0319 complex
Q5VV43	K0319	CHIT1-FEM1B-KIAA0319 complex
Q9UK73	FEM1B	CHIT1-FEM1B-KIAA0319 complex
P42695	CNDD3	condensinII complex
P01106	MYC	condensinII complex
O95347	SMC2	condensinII complex
Q86XI2	CNDG2	condensinII complex
Q9NTJ3	SMC4	condensinII complex
O43264	ZW10	C19orf25-KNTC1-ZW10 containing complex
Q9UFG5	CS025	C19orf25-KNTC1-ZW10 containing complex
Q9H900	ZWILC	C19orf25-KNTC1-ZW10 containing complex
P50748	KNTC1	C19orf25-KNTC1-ZW10 containing complex
Q9GZQ5	Q9GZQ5	RPRM-STK32C containing complex
Q9NS64	RPRM	RPRM-STK32C containing complex
Q86UX6	ST32C	RPRM-STK32C containing complex
Q9UFW8	CGBP1	CGGBP1-UBE2V2 containing complex
Q15819	UB2V2	CGGBP1-UBE2V2 containing complex
Q9Y561	LRP12	ITGB1BP3-LRP12-MYOT complex
Q9UBF9	MYOTI	ITGB1BP3-LRP12-MYOT complex
Q9NPI5	NRK2	ITGB1BP3-LRP12-MYOT complex
Q8IYI8	ZN440	GSR-PJA1-ZNF440 complex
Q8NG27	PJA1	GSR-PJA1-ZNF440 complex
P00390	GSHR	GSR-PJA1-ZNF440 complex
O75145	LIPA3	ERC2-GIT1-NCOR1-PPFIA2-PPFIA3 complex
Q9Y2X7	GIT1	ERC2-GIT1-NCOR1-PPFIA2-PPFIA3 complex
O75376	NCOR1	ERC2-GIT1-NCOR1-PPFIA2-PPFIA3 complex
O75334	LIPA2	ERC2-GIT1-NCOR1-PPFIA2-PPFIA3 complex
O15083	ERC2	ERC2-GIT1-NCOR1-PPFIA2-PPFIA3 complex
O14775	GBB5	GNB5-MVD-NR6A1 complex
Q15406	NR6A1	GNB5-MVD-NR6A1 complex
P53602	MVD1	GNB5-MVD-NR6A1 complex
Q9P1U0	RPA12	NONO-PSPC1-WBP4-ZNRD1 containing complex
O75554	WBP4	NONO-PSPC1-WBP4-ZNRD1 containing complex
Q8WXF1	PSPC1	NONO-PSPC1-WBP4-ZNRD1 containing complex
Q15233	NONO	NONO-PSPC1-WBP4-ZNRD1 containing complex
Q13503	MED21	NCOA1-THRA containing complex
Q8N5H7	SH2D3	AGXT-SH2D3C containing complex
P21549	SPYA	AGXT-SH2D3C containing complex
P43003	EAA1	ACOT11-PITX2-SLC1A3 complex
O43424	GRID2	KAR complex
Q13002	GRIK2	KAR complex
Q92747	ARC1A	ARPC1A-PTPLAD1-TP53AP1 complex
Q9Y2A0	T53G1	ARPC1A-PTPLAD1-TP53AP1 complex
P40855	PEX19	PEX10-PEX12-PEX19-PEX5 complex
O00623	PEX12	PEX10-PEX12-PEX19-PEX5 complex
O60683	PEX10	PEX10-PEX12-PEX19-PEX5 complex
O75015	FCG3B	FCGR3A-FCGR3B-IGHG1 complex
Q14654	KCJ11	ABCC8-KCNJ11 containing complex
Q16787	LAMA3	LAMA3-MCOLN1-SLC35E1 complex
Q96K37	S35E1	LAMA3-MCOLN1-SLC35E1 complex
Q9GZU1	MCLN1	LAMA3-MCOLN1-SLC35E1 complex
Q9UBB5	MBD2	GATAD2A-MBD2-MIZF complex
Q86YP4	P66A	GATAD2A-MBD2-MIZF complex
Q9BQA5	HINFP	GATAD2A-MBD2-MIZF complex
Q96BS2	CHP3	CCDC91-HMG20A-TESC-TESC containing complex
Q7Z6B0	CCD91	CCDC91-HMG20A-TESC-TESC containing complex
Q7Z5J4	RAI1	CCDC91-HMG20A-TESC-TESC containing complex
Q9NP66	HM20A	CCDC91-HMG20A-TESC-TESC containing complex
Q06643	TNFC	LTB-TNFRSF6B containing complex
O43557	TNF14	LTB-TNFRSF6B containing complex
O95407	TNF6B	LTB-TNFRSF6B containing complex
Q6UW56	ARAID	C2orf28-LPP-SHPRH complex
Q149N8	SHPRH	C2orf28-LPP-SHPRH complex
Q93052	LPP	C2orf28-LPP-SHPRH complex
Q9H1D0	TRPV6	CALB1-TRPV5-TRPV6 complex
P05937	CALB1	CALB1-TRPV5-TRPV6 complex
Q9NQA5	TRPV5	CALB1-TRPV5-TRPV6 complex
Q9NYY3	PLK2	DLGAP4-PLK2-PPP1R1B complex
Q9Y2H0	DLGP4	DLGAP4-PLK2-PPP1R1B complex
Q9UD71	PPR1B	DLGAP4-PLK2-PPP1R1B complex
P11926	DCOR	OAZ2-ODC1 complex
O14977	AZIN1	OAZ2-ODC1 complex
P55039	DRG2	DRG1-DRG2-RWDD1 complex
Q9H446	RWDD1	DRG1-DRG2-RWDD1 complex
Q9Y295	DRG1	DRG1-DRG2-RWDD1 complex
Q9NYR9	KBRS2	NFKBIB-NKIRAS1-NKIRAS2 complex
Q9NYS0	KBRS1	NFKBIB-NKIRAS1-NKIRAS2 complex
Q7Z7E8	UB2Q1	C1QTNF2-CSDE1-UBE2Q1 complex
Q9BXJ5	C1QT2	C1QTNF2-CSDE1-UBE2Q1 complex
Q14019	COTL1	ALOX5-COTL1-TGFBRAP1 complex
Q8WUH2	TGFA1	ALOX5-COTL1-TGFBRAP1 complex
P09917	LOX5	ALOX5-COTL1-TGFBRAP1 complex
P63104	1433Z	C14orf166-DISC1-NIN-YWHAZ containing complex
Q9Y224	CN166	C14orf166-DISC1-NIN-YWHAZ containing complex
Q8N4C6	NIN	C14orf166-DISC1-NIN-YWHAZ containing complex
P30460	1B08	AKR7A2-AKR7A3-HLA-B complex
O95154	ARK73	AKR7A2-AKR7A3-HLA-B complex
P01889	1B07	AKR7A2-AKR7A3-HLA-B complex
O43488	ARK72	AKR7A2-AKR7A3-HLA-B complex
O60462	NRP2	NRP1-NRP2-PGF-VEGFA complex
Q7LBX6	Q7LBX6	NRP1-NRP2-PGF-VEGFA complex
P63220	RS21	RPS21-RPSA containing complex
Q8WVC2	Q8WVC2	RPS21-RPSA containing complex
P08865	RSSA	RPS21-RPSA containing complex
P27487	DPP4	ADA-DPP4 containing complex
P00813	ADA	ADA-DPP4 containing complex
Q5TG12	Q5TG12	APLP1-C1orf103-GDF9-PSMD11-PTPRK-SETDB1-TK1 complex
Q15262	PTPRK	APLP1-C1orf103-GDF9-PSMD11-PTPRK-SETDB1-TK1 complex
Q5T3J3	LRIF1	APLP1-C1orf103-GDF9-PSMD11-PTPRK-SETDB1-TK1 complex
P04183	KITH	APLP1-C1orf103-GDF9-PSMD11-PTPRK-SETDB1-TK1 complex
Q15047	SETB1	APLP1-C1orf103-GDF9-PSMD11-PTPRK-SETDB1-TK1 complex
P51693	APLP1	APLP1-C1orf103-GDF9-PSMD11-PTPRK-SETDB1-TK1 complex
O00231	PSD11	APLP1-C1orf103-GDF9-PSMD11-PTPRK-SETDB1-TK1 complex
O60383	GDF9	APLP1-C1orf103-GDF9-PSMD11-PTPRK-SETDB1-TK1 complex
O95343	SIX3	AES-CUL4B-SIX3-SIX4-TLE1-TLE3 complex
Q04724	TLE1	AES-CUL4B-SIX3-SIX4-TLE1-TLE3 complex
Q9UIU6	SIX4	AES-CUL4B-SIX3-SIX4-TLE1-TLE3 complex
Q08117	AES	AES-CUL4B-SIX3-SIX4-TLE1-TLE3 complex
Q13620	CUL4B	AES-CUL4B-SIX3-SIX4-TLE1-TLE3 complex
P61981	1433G	MAP3K3-SCRIB-YWHAG-YWHAZ containing complex
Q14160	SCRIB	MAP3K3-SCRIB-YWHAG-YWHAZ containing complex
P63104	1433Z	MAP3K3-SCRIB-YWHAG-YWHAZ containing complex
Q99759	M3K3	MAP3K3-SCRIB-YWHAG-YWHAZ containing complex
Q5VTD9	GFI1B	FGF7-GFI1B-GRN-HSPG2 containing complex
P21781	FGF7	FGF7-GFI1B-GRN-HSPG2 containing complex
P28799	GRN	FGF7-GFI1B-GRN-HSPG2 containing complex
Q9Y2W7	CSEN	CD177-EWSR1-KCNIP3 complex
Q01844	EWS	CD177-EWSR1-KCNIP3 complex
Q99871	HAUS7	ADRM1-PSMA6-PSMD2-PSMD4-UCHL5-UCHL5IP complex
Q9Y5K5	UCHL5	ADRM1-PSMA6-PSMD2-PSMD4-UCHL5-UCHL5IP complex
P55036	PSMD4	ADRM1-PSMA6-PSMD2-PSMD4-UCHL5-UCHL5IP complex
Q16186	ADRM1	ADRM1-PSMA6-PSMD2-PSMD4-UCHL5-UCHL5IP complex
P60900	PSA6	ADRM1-PSMA6-PSMD2-PSMD4-UCHL5-UCHL5IP complex
Q13200	PSMD2	ADRM1-PSMA6-PSMD2-PSMD4-UCHL5-UCHL5IP complex
Q5VWC4	Q5VWC4	ADRM1-PSMA6-PSMD2-PSMD4-UCHL5-UCHL5IP complex
Q8N357	S35F6	C2orf18-HMGCL-MS4A7 complex
Q9GZW8	MS4A7	C2orf18-HMGCL-MS4A7 complex
P35914	HMGCL	C2orf18-HMGCL-MS4A7 complex
P62913	RL11	ACTB-MDM2-PML-RPL11 complex
P60709	ACTB	ACTB-MDM2-PML-RPL11 complex
P63261	ACTG	ACTB-MDM2-PML-RPL11 complex
Q00987	MDM2	ACTB-MDM2-PML-RPL11 complex
Q9Y3M8	STA13	ITPR1-STARD13-TXNDC4 complex
Q9BS26	ERP44	ITPR1-STARD13-TXNDC4 complex
Q14524	SCN5A	Syntrophin gamma 2 - SCN5A complex
P02768	ALBU	Syntrophin gamma 2 - SCN5A complex
Q9NY99	SNTG2	Syntrophin gamma 2 - SCN5A complex
P30876	RPB2	RNA polymerase I complex
P62875	RPAB5	RNA polymerase I complex
Q9Y6K9	NEMO	RNA polymerase I complex
O15446	RPA34	RNA polymerase I complex
P23508	CRCM	RNA polymerase I complex
O15160	RPAC1	RNA polymerase I complex
Q15653	IKBB	RNA polymerase I complex
Q9GZS1	RPA49	RNA polymerase I complex
Q9P1U0	RPA12	RNA polymerase I complex
P19388	RPAB1	RNA polymerase I complex
P46199	IF2M	RNA polymerase I complex
P52434	RPAB3	RNA polymerase I complex
P61218	RPAB2	RNA polymerase I complex
Q9H9Y6	RPA2	RNA polymerase I complex
O95602	RPA1	RNA polymerase I complex
P53803	RPAB4	RNA polymerase I complex
P21860	ERBB3	ERBB3-JAK2-JAK3-LEPR complex
P48357	LEPR	ERBB3-JAK2-JAK3-LEPR complex
O60674	JAK2	ERBB3-JAK2-JAK3-LEPR complex
P52333	JAK3	ERBB3-JAK2-JAK3-LEPR complex
P19438	TNR1A	TNFRSF1A containing complex
P52209	6PGD	ARF6-GBE1-HLA-B-PGD complex
P30460	1B08	ARF6-GBE1-HLA-B-PGD complex
P62330	ARF6	ARF6-GBE1-HLA-B-PGD complex
P01889	1B07	ARF6-GBE1-HLA-B-PGD complex
Q04446	GLGB	ARF6-GBE1-HLA-B-PGD complex
Q86YV9	HPS6	CREB1-HPS6-KIAA0020 complex
Q15397	PUM3	CREB1-HPS6-KIAA0020 complex
P16220	CREB1	CREB1-HPS6-KIAA0020 complex
P13995	MTDC	MCC-MTHFD2-PARP3-PSMD13 complex
P23508	CRCM	MCC-MTHFD2-PARP3-PSMD13 complex
Q9Y6F1	PARP3	MCC-MTHFD2-PARP3-PSMD13 complex
Q9UNM6	PSD13	MCC-MTHFD2-PARP3-PSMD13 complex
Q9H3M7	TXNIP	TXNRD1 containing complex
Q96I34	PP16A	TXNRD1 containing complex
Q96HA1	P121A	CDC2-CEP55-GOLGA2 containing complex
Q53EZ4	CEP55	CDC2-CEP55-GOLGA2 containing complex
Q08379	GOGA2	CDC2-CEP55-GOLGA2 containing complex
P06493	CDK1	CDC2-CEP55-GOLGA2 containing complex
Q96CW1	AP2M1	AP2M1-RAP2B containing complex
P61225	RAP2B	AP2M1-RAP2B containing complex
P09341	GROA	CXCL1-DARC-IL8-IL8RA-IL8RB complex
Q16570	ACKR1	CXCL1-DARC-IL8-IL8RA-IL8RB complex
P25025	CXCR2	CXCL1-DARC-IL8-IL8RA-IL8RB complex
P25024	CXCR1	CXCL1-DARC-IL8-IL8RA-IL8RB complex
P10145	IL8	CXCL1-DARC-IL8-IL8RA-IL8RB complex
P42330	AK1C3	RNA polymerase II subunit containing complex
Q5T3J3	LRIF1	RNA polymerase II subunit containing complex
P19387	RPB3	RNA polymerase II subunit containing complex
Q5UIP0	RIF1	RNA polymerase II subunit containing complex
Q96B02	UBE2W	RNA polymerase II subunit containing complex
Q13563	PKD2	PKD1-PKD2 complex
P35222	CTNB1	PKD1-PKD2 complex
P23468	PTPRD	HD-MTSS1-PTPRD complex
P42858	HD	HD-MTSS1-PTPRD complex
O43312	MTSS1	HD-MTSS1-PTPRD complex
O60879	DIAP2	CENPA-DIAPH1-DIAPH2 complex
O60610	DIAP1	CENPA-DIAPH1-DIAPH2 complex
P49450	CENPA	CENPA-DIAPH1-DIAPH2 complex
P00519	ABL1	HRAS-PIK3CG complex
P12931	SRC	HRAS-PIK3CG complex
P06241	FYN	HRAS-PIK3CG complex
P48736	PK3CG	HRAS-PIK3CG complex
P01112	RASH	HRAS-PIK3CG complex
Q08499	PDE4D	HRAS-PIK3CG complex
Q96DN6	MBD6	CTNNB1-DUSP12 containing complex
P35222	CTNB1	CTNNB1-DUSP12 containing complex
Q9UNI6	DUS12	CTNNB1-DUSP12 containing complex
Q14164	IKKE	AARS-ACTB-EEF1B1-HLA-B-IKBKE-YWHAZ complex
P30460	1B08	AARS-ACTB-EEF1B1-HLA-B-IKBKE-YWHAZ complex
P63261	ACTG	AARS-ACTB-EEF1B1-HLA-B-IKBKE-YWHAZ complex
P49588	SYAC	AARS-ACTB-EEF1B1-HLA-B-IKBKE-YWHAZ complex
P24534	EF1B	AARS-ACTB-EEF1B1-HLA-B-IKBKE-YWHAZ complex
P01889	1B07	AARS-ACTB-EEF1B1-HLA-B-IKBKE-YWHAZ complex
P63104	1433Z	AARS-ACTB-EEF1B1-HLA-B-IKBKE-YWHAZ complex
P60709	ACTB	AARS-ACTB-EEF1B1-HLA-B-IKBKE-YWHAZ complex
P42262	GRIA2	GRIA3 containing complex
P42263	GRIA3	GRIA3 containing complex
Q06481	APLP2	APBB2-APBB3-APLP2-EGFR containing complex
O95704	APBB3	APBB2-APBB3-APLP2-EGFR containing complex
P00533	EGFR	APBB2-APBB3-APLP2-EGFR containing complex
Q9NTG7	SIR3	DNM1L-PEX5-SIRT3 containing complex
P50542	PEX5	DNM1L-PEX5-SIRT3 containing complex
O00429	DNM1L	DNM1L-PEX5-SIRT3 containing complex
Q9Y265	RUVB1	ASCL1-RUVBL1-RUVBL2-TCF3 complex
P50553	ASCL1	ASCL1-RUVBL1-RUVBL2-TCF3 complex
P15923	TFE2	ASCL1-RUVBL1-RUVBL2-TCF3 complex
Q9Y230	RUVB2	ASCL1-RUVBL1-RUVBL2-TCF3 complex
Q9Y692	GMEB1	PIF complex
Q9UKD1	GMEB2	PIF complex
Q14790	CASP8	PIF complex
Q9NP59	S40A1	HAMP-SLC40A1 containing complex
Q8NBJ4	GOLM1	HAMP-SLC40A1 containing complex
P81172	HEPC	HAMP-SLC40A1 containing complex
Q16891	MIC60	EPHX2-IMMT-NIPSNAP3A complex
Q9UFN0	NPS3A	EPHX2-IMMT-NIPSNAP3A complex
P34913	HYES	EPHX2-IMMT-NIPSNAP3A complex
Q14247	SRC8	CTTN-HIP1R complex
P62993	GRB2	CTTN-HIP1R complex
O75146	HIP1R	CTTN-HIP1R complex
Q9UKA9	PTBP2	CALCOCO2-PTBP2-RBM10 complex
Q13137	CACO2	CALCOCO2-PTBP2-RBM10 complex
P60763	RAC3	TSC22D1-TSC22D4 complex
Q9Y3Q8	T22D4	TSC22D1-TSC22D4 complex
Q15714	T22D1	TSC22D1-TSC22D4 complex
Q9UHY1	NRBP	TSC22D1-TSC22D4 complex
P61981	1433G	PPIG-YWHAG containing complex
Q13427	PPIG	PPIG-YWHAG containing complex
P49759	CLK1	PPIG-YWHAG containing complex
P40926	MDHM	EEF1A1-MDH2-WARS complex
P23381	SYWC	EEF1A1-MDH2-WARS complex
P68104	EF1A1	EEF1A1-MDH2-WARS complex
Q5VTE0	EF1A3	EEF1A1-MDH2-WARS complex
Q12933	TRAF2	ASL-QARS-TRAF2 complex
P04424	ARLY	ASL-QARS-TRAF2 complex
Q9GZM5	YIPF3	PLSCR1-YIPF3-YIPF4 complex
O15162	PLS1	PLSCR1-YIPF3-YIPF4 complex
Q9BSR8	YIPF4	PLSCR1-YIPF3-YIPF4 complex
Q5RL73	RBM48	ARHGEF15-C11orf49 containing complex
O94989	ARHGF	ARHGEF15-C11orf49 containing complex
Q9H6J7	CK049	ARHGEF15-C11orf49 containing complex
Q969T9	WBP2	SEPT3-WBP2-WWOX complex
Q9NZC7	WWOX	SEPT3-WBP2-WWOX complex
Q9UH03	SEPT3	SEPT3-WBP2-WWOX complex
P61981	1433G	FUSIP1-YWHAG containing complex
Q13595	TRA2A	FUSIP1-YWHAG containing complex
O75494	SRS10	FUSIP1-YWHAG containing complex
Q96QD9	UIF	FYTTD1-RBL1-TSPAN7 complex
P28749	RBL1	FYTTD1-RBL1-TSPAN7 complex
P41732	TSN7	FYTTD1-RBL1-TSPAN7 complex
O14936	CSKP	CASK-NF1-SDC2 complex
P34741	SDC2	CASK-NF1-SDC2 complex
P21359	NF1	CASK-NF1-SDC2 complex
Q9UNN4	TF2AY	EP300-NFYB-SUB1 containing complex
Q09472	EP300	EP300-NFYB-SUB1 containing complex
P53999	TCP4	EP300-NFYB-SUB1 containing complex
P25208	NFYB	EP300-NFYB-SUB1 containing complex
Q01082	SPTB2	 Spectrin complex
Q13813	SPTN1	 Spectrin complex
Q15714	T22D1	RB1CC1-RPA3-TSC22D1 containing complex
Q8TDY2	RBCC1	RB1CC1-RPA3-TSC22D1 containing complex
P35244	RFA3	RB1CC1-RPA3-TSC22D1 containing complex
O75116	ROCK2	IKBKE-PPP1R14B-ROCK2-STK16-TRIM28 complex
Q13263	TIF1B	IKBKE-PPP1R14B-ROCK2-STK16-TRIM28 complex
Q14164	IKKE	IKBKE-PPP1R14B-ROCK2-STK16-TRIM28 complex
Q96C90	PP14B	IKBKE-PPP1R14B-ROCK2-STK16-TRIM28 complex
O75716	STK16	IKBKE-PPP1R14B-ROCK2-STK16-TRIM28 complex
O95424	DEXI	IKBKG-TBCD containing complex
Q9Y6K9	NEMO	IKBKG-TBCD containing complex
Q9BTW9	TBCD	IKBKG-TBCD containing complex
Q9UNY4	TTF2	SKIL-SMAD1-TACC3-TTF2 complex
P12757	SKIL	SKIL-SMAD1-TACC3-TTF2 complex
Q15797	SMAD1	SKIL-SMAD1-TACC3-TTF2 complex
Q9Y6A5	TACC3	SKIL-SMAD1-TACC3-TTF2 complex
Q96B97	SH3K1	CBLB-CTTN-HCK-SH3KBP1 complex
P08631	HCK	CBLB-CTTN-HCK-SH3KBP1 complex
Q13191	CBLB	CBLB-CTTN-HCK-SH3KBP1 complex
O43745	CHP2	SLC9A1-YWHAB containing complex
P31946	1433B	SLC9A1-YWHAB containing complex
P19634	SL9A1	SLC9A1-YWHAB containing complex
Q93062	RBPMS	LRRC41-RBPMS containing complex
P22392	NDKB	ITGB1BP1-NME2 complex
O00522	KRIT1	ITGB1BP1-NME2 complex
O14713	ITBP1	ITGB1BP1-NME2 complex
O43508	TNF12	AGGF1-CCDC85B-TNFSF12 complex
Q15834	CC85B	AGGF1-CCDC85B-TNFSF12 complex
Q8N302	AGGF1	AGGF1-CCDC85B-TNFSF12 complex
Q9NVM9	ASUN	C12orf11-KIAA0774-TRIM37-ZNF655-ZNF655 complex
Q8N720	ZN655	C12orf11-KIAA0774-TRIM37-ZNF655-ZNF655 complex
O94972	TRI37	C12orf11-KIAA0774-TRIM37-ZNF655-ZNF655 complex
Q13485	SMAD4	PRMT7-SKIL-SMAD4 containing complex
Q9NVM4	ANM7	PRMT7-SKIL-SMAD4 containing complex
P12757	SKIL	PRMT7-SKIL-SMAD4 containing complex
O95218	ZRAB2	ZRANB2 containing complex
Q02040	AK17A	ZRANB2 containing complex
Q15287	RNPS1	ZRANB2 containing complex
Q14240	IF4A2	ZRANB2 containing complex
Q8TBA6	GOGA5	CNBP-GOLGA5 containing complex
Q13948	CASP	CNBP-GOLGA5 containing complex
P62633	CNBP	CNBP-GOLGA5 containing complex
P61981	1433G	C6orf113-SHCBP1-YWHAG complex
Q96AP4	ZUFSP	C6orf113-SHCBP1-YWHAG complex
P42858	HD	DLG4-HD complex
Q8IUH5	ZDH17	DLG4-HD complex
Q05329	DCE2	DLG4-HD complex
P61981	1433G	FRMD6-RASSF8-YWHAG complex
Q8NHQ8	RASF8	FRMD6-RASSF8-YWHAG complex
Q96NE9	FRMD6	FRMD6-RASSF8-YWHAG complex
P05165	PCCA	PCCA-PCCB complex
P05166	PCCB	PCCA-PCCB complex
P67870	CSK2B	PCCA-PCCB complex
Q9UMX0	UBQL1	RIC8A-UBQLN1-UBQLN4-ZNF585B complex
Q9NPQ8	RIC8A	RIC8A-UBQLN1-UBQLN4-ZNF585B complex
Q52M93	Z585B	RIC8A-UBQLN1-UBQLN4-ZNF585B complex
Q9NRR5	UBQL4	RIC8A-UBQLN1-UBQLN4-ZNF585B complex
Q14061	COX17	COX17-EEF1A1-KATNAL1 complex
Q9BW62	KATL1	COX17-EEF1A1-KATNAL1 complex
P68104	EF1A1	COX17-EEF1A1-KATNAL1 complex
Q5VTE0	EF1A3	COX17-EEF1A1-KATNAL1 complex
P68104	EF1A1	EEF1A1-TMPRSS3 containing complex
Q5VTE0	EF1A3	EEF1A1-TMPRSS3 containing complex
P57727	TMPS3	EEF1A1-TMPRSS3 containing complex
O60858	TRI13	ACTN1-COL17A1-TRIM13 complex
P12814	ACTN1	ACTN1-COL17A1-TRIM13 complex
Q9UMD9	COHA1	ACTN1-COL17A1-TRIM13 complex
Q99689	FEZ1	C1orf103-FEZ1-HSPB3-OLFML3-SETDB1 containing complex
Q12988	HSPB3	C1orf103-FEZ1-HSPB3-OLFML3-SETDB1 containing complex
P17540	KCRS	C1orf103-FEZ1-HSPB3-OLFML3-SETDB1 containing complex
Q9NRN5	OLFL3	C1orf103-FEZ1-HSPB3-OLFML3-SETDB1 containing complex
Q5T3J3	LRIF1	C1orf103-FEZ1-HSPB3-OLFML3-SETDB1 containing complex
Q15047	SETB1	C1orf103-FEZ1-HSPB3-OLFML3-SETDB1 containing complex
Q13114	TRAF3	EDA-EDAR-TRAF3 containing complex
Q99558	M3K14	EDA-EDAR-TRAF3 containing complex
Q9UNE0	EDAR	EDA-EDAR-TRAF3 containing complex
Q92838	EDA	EDA-EDAR-TRAF3 containing complex
Q9P0Z9	SOX	ERBB3-PIPOX containing complex
P21860	ERBB3	ERBB3-PIPOX containing complex
Q9H0E2	TOLIP	DAZAP2-RBPMS-SEPT1-TOLLIP-TOLLIP-ZBTB16 containing complex
Q15038	DAZP2	DAZAP2-RBPMS-SEPT1-TOLLIP-TOLLIP-ZBTB16 containing complex
Q8WYJ6	SEPT1	DAZAP2-RBPMS-SEPT1-TOLLIP-TOLLIP-ZBTB16 containing complex
Q93062	RBPMS	DAZAP2-RBPMS-SEPT1-TOLLIP-TOLLIP-ZBTB16 containing complex
Q05516	ZBT16	DAZAP2-RBPMS-SEPT1-TOLLIP-TOLLIP-ZBTB16 containing complex
Q9BQY4	RHXF2	DAZAP2-RBPMS-SEPT1-TOLLIP-TOLLIP-ZBTB16 containing complex
Q6NSW5	FA45B	ALDH2-C17orf61-FAM45B complex
P05091	ALDH2	ALDH2-C17orf61-FAM45B complex
Q8TCE6	FA45A	ALDH2-C17orf61-FAM45B complex
Q8N2U0	TM256	ALDH2-C17orf61-FAM45B complex
P07988	PSPB	BGLAP-CTSH-SFTPB complex
P02818	OSTCN	BGLAP-CTSH-SFTPB complex
P09668	CATH	BGLAP-CTSH-SFTPB complex
P78396	CCNA1	CCNA1-MCC-SEC13 containing complex
P56537	IF6	CCNA1-MCC-SEC13 containing complex
P55735	SEC13	CCNA1-MCC-SEC13 containing complex
P23508	CRCM	CCNA1-MCC-SEC13 containing complex
Q5TD97	FHL5	DNAL4-FHL5-SRF complex
O96015	DNAL4	DNAL4-FHL5-SRF complex
P11831	SRF	DNAL4-FHL5-SRF complex
Q5T7V8	GORAB	RCHY1-SCYL1BP1 containing complex
Q96PM5	ZN363	RCHY1-SCYL1BP1 containing complex
Q5T3J3	LRIF1	APLP1-C1orf103-HLA-DQB1 containing complex
P01909	DQA1	APLP1-C1orf103-HLA-DQB1 containing complex
P51693	APLP1	APLP1-C1orf103-HLA-DQB1 containing complex
Q5Y7D2	Q5Y7D2	APLP1-C1orf103-HLA-DQB1 containing complex
Q9Y3C4	TPRKB	MCC-TP53RK-TPRKB complex
P23508	CRCM	MCC-TP53RK-TPRKB complex
Q96S44	PRPK	MCC-TP53RK-TPRKB complex
P51572	BAP31	BCAP31-BCL2-BCL2L1-PTPLB complex
P10415	BCL2	BCAP31-BCL2-BCL2L1-PTPLB complex
Q6Y1H2	HACD2	BCAP31-BCL2-BCL2L1-PTPLB complex
Q07817	B2CL1	BCAP31-BCL2-BCL2L1-PTPLB complex
Q13185	CBX3	CBX3-HIST1H1E-HIST1H4A-L3MBTL-RB1 complex
P62805	H4	CBX3-HIST1H1E-HIST1H4A-L3MBTL-RB1 complex
Q9Y468	LMBL1	CBX3-HIST1H1E-HIST1H4A-L3MBTL-RB1 complex
P06400	RB	CBX3-HIST1H1E-HIST1H4A-L3MBTL-RB1 complex
P10412	H14	CBX3-HIST1H1E-HIST1H4A-L3MBTL-RB1 complex
Q96BT3	CENPT	CENPT-DBI-PPCDC complex
P07108	ACBP	CENPT-DBI-PPCDC complex
Q96CD2	COAC	CENPT-DBI-PPCDC complex
P62330	ARF6	ARF6-DUSP26-MCC-PFDN2-VHL containing complex
Q9UHV9	PFD2	ARF6-DUSP26-MCC-PFDN2-VHL containing complex
P40337	VHL	ARF6-DUSP26-MCC-PFDN2-VHL containing complex
Q9BV47	DUS26	ARF6-DUSP26-MCC-PFDN2-VHL containing complex
P23508	CRCM	ARF6-DUSP26-MCC-PFDN2-VHL containing complex
P56537	IF6	ARF6-DUSP26-MCC-PFDN2-VHL containing complex
Q9C035	TRIM5	SYK-UBE2D2 containing complex
P22681	CBL	SYK-UBE2D2 containing complex
P62837	UB2D2	SYK-UBE2D2 containing complex
P43405	KSYK	SYK-UBE2D2 containing complex
Q01629	IFM2	IFITM2-PTCD3-UPF3A complex
Q9H1J1	REN3A	IFITM2-PTCD3-UPF3A complex
Q96EY7	PTCD3	IFITM2-PTCD3-UPF3A complex
P62854	RS26	EIF1B-RPS26-TSR2 containing complex
Q96BK5	PINX1	EIF1B-RPS26-TSR2 containing complex
O60739	EIF1B	EIF1B-RPS26-TSR2 containing complex
Q969E8	TSR2	EIF1B-RPS26-TSR2 containing complex
Q6KC79	NIPBL	DBN1-KIAA0892-NIPBL complex
Q16643	DREB	DBN1-KIAA0892-NIPBL complex
Q9Y6X3	SCC4	DBN1-KIAA0892-NIPBL complex
O15041	SEM3E	NRP1-PLXND1 complex
Q9Y4D7	PLXD1	NRP1-PLXND1 complex
Q01449	MLRA	MYL7-SMYD2 containing complex
Q9NRG4	SMYD2	MYL7-SMYD2 containing complex
