id	gene_symbol	complex
YGR130C	YGR130C	putative Ygr130c-Ymr031c complex
YMR031C	YMR031C	putative Ygr130c-Ymr031c complex
YGR283C	YGR283C	putative Ygr283c-Idp3 complex
YNL009W	IDP3	putative Ygr283c-Idp3 complex
YGR283C	YGR283C	putative Ygr283c-Ymr310c complex
YMR310C	YMR310C	putative Ygr283c-Ymr310c complex
YGR234W	YHB1	putative Yhb1-Aco1 complex
YLR304C	ACO1	putative Yhb1-Aco1 complex
YER125W	RSP5	putative Yhr131c-Rsp5 complex
YHR131C	YHR131C	putative Yhr131c-Rsp5 complex
YJL070C	YJL070C	putative Yjl070c-Amd1 complex
YML035C	AMD1	putative Yjl070c-Amd1 complex
YJR136C	TTI2	putative Yjr136c-Ykl033w complex
YKL033W	TTI1	putative Yjr136c-Ykl033w complex
YKL088W	CAB3	putative Ykl088w-Ppz1 complex
YML016C	PPZ1	putative Ykl088w-Ppz1 complex
YLL032C	YLL032C	putative Yll032c-Yml119w complex
YML119W	YML119W	putative Yll032c-Yml119w complex
YOR251C	TUM1	putative Yor251c-Rev1 complex
YOR346W	REV1	putative Yor251c-Rev1 complex
YKL126W	YPK1	putative Ypk1-Ypk2 complex
YMR104C	YPK2	putative Ypk1-Ypk2 complex
YFL038C	YPT1	putative Ypt1-Dss4 complex
YPR017C	DSS4	putative Ypt1-Dss4 complex
YCR060W	TAH1	R2TP complex
YDR190C	RVB1	R2TP complex
YHR034C	PIH1	R2TP complex
YPL235W	RVB2	R2TP complex
YJL031C	BET4	Rab-protein geranylgeranyltransferase complex
YPR176C	BET2	Rab-protein geranylgeranyltransferase complex
YEL037C	RAD23	Rad23-Png1 complex
YPL096W	PNG1	Rad23-Png1 complex
YCR066W	RAD18	Rad6-Rad18 complex
YGL058W	RAD6	Rad6-Rad18 complex
YDR202C	RAV2	RAVE complex
YDR328C	SKP1	RAVE complex
YJR033C	RAV1	RAVE complex
YLR234W	TOP3	RecQ helicase-Topo III complex (GO)
YMR190C	SGS1	RecQ helicase-Topo III complex (GO)
YPL024W	RMI1	RecQ helicase-Topo III complex (GO)
YDL042C	SIR2	RENT complex
YJL076W	NET1	RENT complex
YDL042C	SIR2	RENT complex (GO)
YFR028C	CDC14	RENT complex (GO)
YJL076W	NET1	RENT complex (GO)
YPL126W	NAN1	RENT complex (GO)
YBR114W	RAD16	repairosome (GO)
YEL037C	RAD23	repairosome (GO)
YER162C	RAD4	repairosome (GO)
YJR052W	RAD7	repairosome (GO)
YHR012W	VPS29	retromer complex
YJL053W	PEP8	retromer complex
YJL154C	VPS35	retromer complex
YOR069W	VPS5	retromer complex
YOR132W	VPS17	retromer complex
YPL070W	MUK1	retromer complex
YOR069W	VPS5	"retromer complex, outer shell (GO)"
YOR132W	VPS17	"retromer complex, outer shell (GO)"
YDR004W	RAD57	Rhp55-Rhp57 complex (GO)
YDR076W	RAD55	Rhp55-Rhp57 complex (GO)
YDR279W	RNH202	ribonuclease H2 complex
YNL072W	RNH201	ribonuclease H2 complex
YDR279W	RNH202	ribonuclease H2 complex (GO)
YLR154C	RNH203	ribonuclease H2 complex (GO)
YNL072W	RNH201	ribonuclease H2 complex (GO)
YAL033W	POP5	ribonuclease MRP complex
YBL018C	POP8	ribonuclease MRP complex
YBR167C	POP7	ribonuclease MRP complex
YBR257W	POP4	ribonuclease MRP complex
YDR478W	SNM1	ribonuclease MRP complex
YGR030C	POP6	ribonuclease MRP complex
YHR062C	RPP1	ribonuclease MRP complex
YNL221C	POP1	ribonuclease MRP complex
YNL282W	POP3	ribonuclease MRP complex
YIL149C	MLP2	ribonucleoprotein complex (GO)
YKR095W	MLP1	ribonucleoprotein complex (GO)
YOR198C	BFR1	ribonucleoprotein complex (GO)
YGR180C	RNR4	ribonucleoside-diphosphate reductase complex
YJL026W	RNR2	ribonucleoside-diphosphate reductase complex
YOR230W	WTM1	ribonucleoside-diphosphate reductase complex
YER070W	RNR1	ribonucleoside-diphosphate reductase complex (GO)
YGR180C	RNR4	ribonucleoside-diphosphate reductase complex (GO)
YIL066C	RNR3	ribonucleoside-diphosphate reductase complex (GO)
YJL026W	RNR2	ribonucleoside-diphosphate reductase complex (GO)
YGR285C	ZUO1	ribosome-associated complex
YHR064C	SSZ1	ribosome-associated complex
YJL080C	SCP160	ribosome-associated complex
YDR137W	RGP1	Ric1-Rgp1 complex
YLR039C	RIC1	Ric1-Rgp1 complex
YBR154C	RPB5	RNA polymerase I complex
YDR156W	RPA14	RNA polymerase I complex
YHR143W-A	RPC10	RNA polymerase I complex
YJL148W	RPA34	RNA polymerase I complex
YJR063W	RPA12	RNA polymerase I complex
YNL113W	RPC19	RNA polymerase I complex
YNL248C	RPA49	RNA polymerase I complex
YOR210W	RPB10	RNA polymerase I complex
YOR224C	RPB8	RNA polymerase I complex
YOR340C	RPA43	RNA polymerase I complex
YOR341W	RPA190	RNA polymerase I complex
YPR010C	RPA135	RNA polymerase I complex
YPR110C	RPC40	RNA polymerase I complex
YPR187W	RPO26	RNA polymerase I complex
YBL014C	RRN6	RNA polymerase I transcription factor complex (GO)
YER148W	SPT15	RNA polymerase I transcription factor complex (GO)
YJL025W	RRN7	RNA polymerase I transcription factor complex (GO)
YKL125W	RRN3	RNA polymerase I transcription factor complex (GO)
YML043C	RRN11	RNA polymerase I transcription factor complex (GO)
YBL025W	RRN10	RNA polymerase I upstream activating factor complex (GO)
YLR141W	RRN5	RNA polymerase I upstream activating factor complex (GO)
YMR270C	RRN9	RNA polymerase I upstream activating factor complex (GO)
YOR295W	UAF30	RNA polymerase I upstream activating factor complex (GO)
YBR154C	RPB5	RNA polymerase II complex
YDL115C	IWR1	RNA polymerase II complex
YDL140C	RPO21	RNA polymerase II complex
YDR404C	RPB7	RNA polymerase II complex
YGL043W	DST1	RNA polymerase II complex
YGL070C	RPB9	RNA polymerase II complex
YGR005C	TFG2	RNA polymerase II complex
YGR063C	SPT4	RNA polymerase II complex
YGR186W	TFG1	RNA polymerase II complex
YIL021W	RPB3	RNA polymerase II complex
YJL140W	RPB4	RNA polymerase II complex
YML010W	SPT5	RNA polymerase II complex
YOL005C	RPB11	RNA polymerase II complex
YOR151C	RPB2	RNA polymerase II complex
YOR210W	RPB10	RNA polymerase II complex
YOR224C	RPB8	RNA polymerase II complex
YPL129W	TAF14	RNA polymerase II complex
YPR187W	RPO26	RNA polymerase II complex
YBR154C	RPB5	RNA polymerase III complex
YDL150W	RPC53	RNA polymerase III complex
YDR045C	RPC11	RNA polymerase III complex
YJL011C	RPC17	RNA polymerase III complex
YKL144C	RPC25	RNA polymerase III complex
YKR025W	RPC37	RNA polymerase III complex
YNL113W	RPC19	RNA polymerase III complex
YNL151C	RPC31	RNA polymerase III complex
YNR003C	RPC34	RNA polymerase III complex
YOR116C	RPO31	RNA polymerase III complex
YOR207C	RET1	RNA polymerase III complex
YOR210W	RPB10	RNA polymerase III complex
YOR224C	RPB8	RNA polymerase III complex
YPR110C	RPC40	RNA polymerase III complex
YPR187W	RPO26	RNA polymerase III complex
YPR190C	RPC82	RNA polymerase III complex
YAL013W	DEP1	Rpd3L complex
YBR095C	RXT2	Rpd3L complex
YDL076C	RXT3	Rpd3L complex
YDR207C	UME6	Rpd3L complex
YIL084C	SDS3	Rpd3L complex
YMR075W	RCO1	Rpd3L complex
YMR263W	SAP30	Rpd3L complex
YNL097C	PHO23	Rpd3L complex
YNL330C	RPD3	Rpd3L complex
YOL004W	SIN3	Rpd3L complex
YPL139C	UME1	Rpd3L complex
YPL181W	CTI6	Rpd3L complex
YBR289W	SNF5	RSC complex
YCR020W-B	HTL1	RSC complex
YCR052W	RSC6	RSC complex
YDR073W	SNF11	RSC complex
YDR225W	HTA1	RSC complex
YDR303C	RSC3	RSC complex
YFL049W	SWP82	RSC complex
YFR037C	RSC8	RSC complex
YGL013C	PDR1	RSC complex
YGR056W	RSC1	RSC complex
YGR275W	RTT102	RSC complex
YHL025W	SNF6	RSC complex
YHR056C	RSC30	RSC complex
YIL126W	STH1	RSC complex
YJL176C	SWI3	RSC complex
YKR008W	RSC4	RSC complex
YLR033W	RSC58	RSC complex
YLR321C	SFH1	RSC complex
YLR357W	RSC2	RSC complex
YML127W	RSC9	RSC complex
YMR033W	ARP9	RSC complex
YMR091C	NPL6	RSC complex
YNR023W	SNF12	RSC complex
YOR156C	NFI1	RSC complex
YOR290C	SNF2	RSC complex
YPL016W	SWI1	RSC complex
YPR034W	ARP7	RSC complex
YER125W	RSP5	Rsp5-Ubp2-Rup1 deubiquitinating enzyme complex
YOR124C	UBP2	Rsp5-Ubp2-Rup1 deubiquitinating enzyme complex
YOR138C	RUP1	Rsp5-Ubp2-Rup1 deubiquitinating enzyme complex
YBL103C	RTG3	Rtg1-Rtg3 bHLH-Zip complex
YOL067C	RTG1	Rtg1-Rtg3 bHLH-Zip complex
YDR289C	RTT103	Rtt103-Rai1-Rat1 complex
YGL246C	RAI1	Rtt103-Rai1-Rat1 complex
YOR048C	RAT1	Rtt103-Rai1-Rat1 complex
YLL002W	RTT109	Rtt109-Vps75 complex
YNL246W	VPS75	Rtt109-Vps75 complex
YCR009C	RVS161	Rvs161-Rvs167 complex
YDR388W	RVS167	Rvs161-Rvs167 complex
YDR159W	SAC3	Sac3-Thp1 complex
YOL072W	THP1	Sac3-Thp1 complex
YBR081C	SPT7	SAGA complex
YBR198C	TAF5	SAGA complex
YCL010C	SGF29	SAGA complex
YDR145W	TAF12	SAGA complex
YDR167W	TAF10	SAGA complex
YDR176W	NGG1	SAGA complex
YDR392W	SPT3	SAGA complex
YDR448W	ADA2	SAGA complex
YGL066W	SGF73	SAGA complex
YGL112C	TAF6	SAGA complex
YGR252W	GCN5	SAGA complex
YHR099W	TRA1	SAGA complex
YLR055C	SPT8	SAGA complex
YMR223W	UBP8	SAGA complex
YMR236W	TAF9	SAGA complex
YOL148C	SPT20	SAGA complex
YPL047W	SGF11	SAGA complex
YPL254W	HFI1	SAGA complex
YER111C	SWI4	SBF transcription complex
YLR182W	SWI6	SBF transcription complex
YDL132W	CDC53	SCF ubiquitin ligase complex
YDR054C	CDC34	SCF ubiquitin ligase complex
YGL252C	RTG2	SCF ubiquitin ligase complex
YJL047C	RTT101	SCF ubiquitin ligase complex
YOL133W	HRT1	SCF ubiquitin ligase complex
YER120W	SCS2	Scs2-Opi1 complex
YHL020C	OPI1	Scs2-Opi1 complex
YIL109C	SEC24	Sec24-Sfb2-Sec16-Sec23 complex
YNL049C	SFB2	Sec24-Sfb2-Sec16-Sec23 complex
YPL085W	SEC16	Sec24-Sfb2-Sec16-Sec23 complex
YPR181C	SEC23	Sec24-Sfb2-Sec16-Sec23 complex
YCR002C	CDC10	septin complex
YDL225W	SHS1	septin complex
YHR107C	CDC12	septin complex
YJR076C	CDC11	septin complex
YJR092W	BUD4	septin complex
YLR314C	CDC3	septin complex
YDR062W	LCB2	serine C-palmitoyltransferase complex
YMR296C	LCB1	serine C-palmitoyltransferase complex
YBR103W	SIF2	Set3C
YCR033W	SNT1	Set3C
YDR155C	CPR1	Set3C
YGL194C	HOS2	Set3C
YIL112W	HOS4	Set3C
YKR029C	SET3	Set3C
YOL068C	HST1	Set3C
YAL029C	MYO4	She2-She3-Myo4 complex
YBR130C	SHE3	She2-She3-Myo4 complex
YKL130C	SHE2	She2-She3-Myo4 complex
YIR022W	SEC11	signal peptidase complex (GO)
YJR010C-A	SPC1	signal peptidase complex (GO)
YLR066W	SPC3	signal peptidase complex (GO)
YML055W	SPC2	signal peptidase complex (GO)
YDL051W	LHP1	signal recognition particle
YDL092W	SRP14	signal recognition particle
YKL122C	SRP21	signal recognition particle
YML105C	SEC65	signal recognition particle
YPL210C	SRP72	signal recognition particle
YPL243W	SRP68	signal recognition particle
YPR088C	SRP54	signal recognition particle
YDR292C	SRP101	signal recognition particle receptor complex
YKL154W	SRP102	signal recognition particle receptor complex
YDL216C	RRI1	signalosome
YDR179C	CSN9	signalosome
YIL071C	PCI8	signalosome
YMR025W	CSI1	signalosome
YOL117W	RRI2	signalosome
YMR053C	STB2	Sin3 complex (GO)
YNL309W	STB1	Sin3 complex (GO)
YOL004W	SIN3	Sin3 complex (GO)
YKL088W	CAB3	Sis2-Ykl088w-Vhs3 complex
YKR072C	SIS2	Sis2-Ykl088w-Vhs3 complex
YOR054C	VHS3	Sis2-Ykl088w-Vhs3 complex
YDL047W	SIT4	Sit4-Sap155 complex
YFR040W	SAP155	Sit4-Sap155 complex
YDL047W	SIT4	Sit4-Sap190 complex
YKR028W	SAP190	Sit4-Sap190 complex
YGL213C	SKI8	Ski complex
YKL023W	YKL023W	Ski complex
YLR398C	SKI2	Ski complex
YPR189W	SKI3	Ski complex
YBR228W	SLX1	Slx1-Slx4 complex (GO)
YLR135W	SLX4	Slx1-Slx4 complex (GO)
YER127W	LCP5	small nuclear ribonucleoprotein complex (GO)
YPR057W	BRR1	small nuclear ribonucleoprotein complex (GO)
YPR137W	RRP9	small nuclear ribonucleoprotein complex (GO)
YDL105W	NSE4	Smc5-Smc6 complex
YDR288W	NSE3	Smc5-Smc6 complex
YEL019C	MMS21	Smc5-Smc6 complex
YOL034W	SMC5	Smc5-Smc6 complex
YAL030W	SNC1	SNARE complex (GO)
YGR009C	SEC9	SNARE complex (GO)
YPL232W	SSO1	SNARE complex (GO)
YDR028C	REG1	snf1 protein kinase complex
YDR422C	SIP1	snf1 protein kinase complex
YDR477W	SNF1	snf1 protein kinase complex
YER027C	GAL83	snf1 protein kinase complex
YER129W	SAK1	snf1 protein kinase complex
YGL115W	SNF4	snf1 protein kinase complex
YGL208W	SIP2	snf1 protein kinase complex
YDL030W	PRP9	snRNP U2
YDL043C	PRP11	snRNP U2
YJL203W	PRP21	snRNP U2
YML049C	RSE1	snRNP U2
YMR240C	CUS1	snRNP U2
YMR288W	HSH155	snRNP U2
YPL213W	LEA1	snRNP U2
YBL026W	LSM2	snRNP U6
YCR077C	PAT1	snRNP U6
YDL160C	DHH1	snRNP U6
YDR378C	LSM6	snRNP U6
YER112W	LSM4	snRNP U6
YER146W	LSM5	snRNP U6
YJL124C	LSM1	snRNP U6
YJR022W	LSM8	snRNP U6
YLR438C-A	LSM3	snRNP U6
YMR268C	PRP24	snRNP U6
YNL147W	LSM7	snRNP U6
YDR425W	SNX41	Snx4-Snx41 heterodimer
YJL036W	SNX4	Snx4-Snx41 heterodimer
YJR104C	SOD1	Sod1-Css1 heterodimer
YMR038C	CCS1	Sod1-Css1 heterodimer
YAL032C	PRP45	spliceosome
YBR065C	ECM2	spliceosome
YCR063W	BUD31	spliceosome
YDL209C	CWC2	spliceosome
YDR364C	CDC40	spliceosome
YDR416W	SYF1	spliceosome
YGL120C	PRP43	spliceosome
YGL128C	CWC23	spliceosome
YGR278W	CWC22	spliceosome
YJR050W	ISY1	spliceosome
YLL036C	PRP19	spliceosome
YLR117C	CLF1	spliceosome
YLR424W	SPP382	spliceosome
YMR213W	CEF1	spliceosome
YPL151C	PRP46	spliceosome
YPR101W	SNT309	spliceosome
YBR152W	SPP381	Spp381-Prp38 complex
YGR075C	PRP38	Spp381-Prp38 complex
YGR116W	SPT6	Spt6-Spn1 elongator factor complex
YPR133C	SPN1	Spt6-Spn1 elongator factor complex
YBL093C	ROX3	Srb-mediator complex
YBR193C	MED8	Srb-mediator complex
YBR253W	SRB6	Srb-mediator complex
YCR081W	SRB8	Srb-mediator complex
YDL005C	MED2	Srb-mediator complex
YDR308C	SRB7	Srb-mediator complex
YDR443C	SSN2	Srb-mediator complex
YER022W	SRB4	Srb-mediator complex
YGL025C	PGD1	Srb-mediator complex
YGL127C	SOH1	Srb-mediator complex
YGL151W	NUT1	Srb-mediator complex
YGR104C	SRB5	Srb-mediator complex
YHR041C	SRB2	Srb-mediator complex
YHR058C	MED6	Srb-mediator complex
YLR071C	RGR1	Srb-mediator complex
YMR112C	MED11	Srb-mediator complex
YNL236W	SIN4	Srb-mediator complex
YNR010W	CSE2	Srb-mediator complex
YOL051W	GAL11	Srb-mediator complex
YOL135C	MED7	Srb-mediator complex
YOR174W	MED4	Srb-mediator complex
YPL042C	SSN3	Srb-mediator complex
YPR070W	MED1	Srb-mediator complex
YPR168W	NUT2	Srb-mediator complex
YJR045C	SSC1	Ssc1-Mge1 complex
YOR232W	MGE1	Ssc1-Mge1 complex
YLR006C	SSK1	Ssk1-Ssk2 complex
YNR031C	SSK2	Ssk1-Ssk2 complex
YCL032W	STE50	Ste11-Ste50 complex
YLR362W	STE11	Ste11-Ste50 complex
YDR480W	DIG2	Ste12-Dig1-Dig2 complex
YHR084W	STE12	Ste12-Dig1-Dig2 complex
YPL049C	DIG1	Ste12-Dig1-Dig2 complex
YBL045C	COR1	subunit VII of the cytochrome bc1 complex
YDL189W	RBS1	subunit VII of the cytochrome bc1 complex
YDR529C	QCR7	subunit VII of the cytochrome bc1 complex
YPR191W	QCR2	subunit VII of the cytochrome bc1 complex
YGR244C	LSC2	succinyl-CoA ligase
YOR142W	LSC1	succinyl-CoA ligase
YFR030W	MET10	sulfite reductase complex (NADPH) (GO)
YJR137C	MET5	sulfite reductase complex (NADPH) (GO)
YDR390C	UBA2	SUMO activating enzyme complex
YPR180W	AOS1	SUMO activating enzyme complex
YAL011W	SWC3	SWR1 complex
YBR231C	SWC5	SWR1 complex
YDR190C	RVB1	SWR1 complex
YDR334W	SWR1	SWR1 complex
YDR485C	VPS72	SWR1 complex
YFL039C	ACT1	SWR1 complex
YGR002C	SWC4	SWR1 complex
YJL081C	ARP4	SWR1 complex
YLR085C	ARP6	SWR1 complex
YLR385C	SWC7	SWR1 complex
YLR399C	BDF1	SWR1 complex
YML041C	VPS71	SWR1 complex
YNL107W	YAF9	SWR1 complex
YPL235W	RVB2	SWR1 complex
YGL249W	ZIP2	synaptonemal complex (GO)
YNL088W	TOP2	synaptonemal complex (GO)
YDL042C	SIR2	TEL complex
YDR227W	SIR4	TEL complex
YLR318W	EST2	telomerase catalytic core complex (GO)
YIL009C-A	EST3	telomerase holoenzyme complex (GO)
YLR233C	EST1	telomerase holoenzyme complex (GO)
YDL108W	KIN28	TFIIK complex
YDR460W	TFB3	TFIIK complex
YPR025C	CCL1	TFIIK complex
YIL022W	TIM44	Tim44-Ssc1 heterodimer
YJR045C	SSC1	Tim44-Ssc1 heterodimer
YBL050W	SEC17	Tlg1 SNARE complex
YDR468C	TLG1	Tlg1 SNARE complex
YGL095C	VPS45	Tlg1 SNARE complex
YOL018C	TLG2	Tlg1 SNARE complex
YHR186C	KOG1	TORC1 complex
YJR066W	TOR1	TORC1 complex
YHR186C	KOG1	TORC1 complex (GO)
YJR066W	TOR1	TORC1 complex (GO)
YKL203C	TOR2	TORC1 complex (GO)
YNL006W	LST8	TORC1 complex (GO)
YPL180W	TCO89	TORC1 complex (GO)
YER093C	TSC11	TORC2 complex (GO)
YIL105C	SLM1	TORC2 complex (GO)
YJL058C	BIT61	TORC2 complex (GO)
YKL203C	TOR2	TORC2 complex (GO)
YMR068W	AVO2	TORC2 complex (GO)
YNL006W	LST8	TORC2 complex (GO)
YNL047C	SLM2	TORC2 complex (GO)
YOL078W	AVO1	TORC2 complex (GO)
YDL175C	AIR2	TRAMP complex
YJL050W	MTR4	TRAMP complex
YOL115W	PAP2	TRAMP complex
YER164W	CHD1	transcription elongation factor complex (GO)
YGR116W	SPT6	transcription elongation factor complex (GO)
YNL230C	ELA1	transcription elongation factor complex (GO)
YPL046C	ELC1	transcription elongation factor complex (GO)
YPR133C	SPN1	transcription elongation factor complex (GO)
YCR081W	SRB8	transcription factor complex (GO)
YDR443C	SSN2	transcription factor complex (GO)
YNL025C	SSN8	transcription factor complex (GO)
YPL042C	SSN3	transcription factor complex (GO)
YPR186C	PZF1	transcription factor complex (GO)
YKL058W	TOA2	transcription factor TFIIA complex
YOR194C	TOA1	transcription factor TFIIA complex
YBR198C	TAF5	transcription factor TFIID complex
YDR145W	TAF12	transcription factor TFIID complex
YDR167W	TAF10	transcription factor TFIID complex
YGL112C	TAF6	transcription factor TFIID complex
YGR274C	TAF1	transcription factor TFIID complex
YML015C	TAF11	transcription factor TFIID complex
YML098W	TAF13	transcription factor TFIID complex
YMR005W	TAF4	transcription factor TFIID complex
YMR227C	TAF7	transcription factor TFIID complex
YMR236W	TAF9	transcription factor TFIID complex
YPL011C	TAF3	transcription factor TFIID complex
YKL028W	TFA1	transcription factor TFIIE complex
YKR062W	TFA2	transcription factor TFIIE complex
YER148W	SPT15	transcription factor TFIIIB complex (GO)
YGR246C	BRF1	transcription factor TFIIIB complex (GO)
YNL039W	BDP1	transcription factor TFIIIB complex (GO)
YAL001C	TFC3	transcription factor TFIIIC complex
YBR123C	TFC1	transcription factor TFIIIC complex
YDR362C	TFC6	transcription factor TFIIIC complex
YGR047C	TFC4	transcription factor TFIIIC complex
YOR110W	TFC7	transcription factor TFIIIC complex
YPL007C	TFC8	transcription factor TFIIIC complex
YBR143C	SUP45	translation release factor complex
YDR172W	SUP35	translation release factor complex
YBR283C	SSH1	translocon complex (GO)
YDR086C	SSS1	translocon complex (GO)
YER019C-A	SBH2	translocon complex (GO)
YER087C-B	SBH1	translocon complex (GO)
YLR378C	SEC61	translocon complex (GO)
YBR254C	TRS20	TRAPP complex
YDR108W	GSG1	TRAPP complex
YDR246W	TRS23	TRAPP complex
YDR407C	TRS120	TRAPP complex
YDR472W	TRS31	TRAPP complex
YGR166W	KRE11	TRAPP complex
YKR068C	BET3	TRAPP complex
YML077W	BET5	TRAPP complex
YMR218C	TRS130	TRAPP complex
YOR115C	TRS33	TRAPP complex
YDL084W	SUB2	TREX complex
YDR138W	HPR1	TREX complex
YDR381W	YRA1	TREX complex
YHR167W	THP2	TREX complex
YML062C	MFT1	TREX complex
YNL004W	HRB1	TREX complex
YNL139C	THO2	TREX complex
YNL253W	TEX1	TREX complex
YNR046W	TRM112	Trm112-Trm11 complex
YOL124C	TRM11	Trm112-Trm11 complex
YML014W	TRM9	Trm9-Trm112 complex
YNR046W	TRM112	Trm9-Trm112 complex
YJL125C	GCD14	tRNA (m1A) methyltransferase complex
YNL062C	GCD10	tRNA (m1A) methyltransferase complex
YDL201W	TRM8	tRNA methyltransferase complex
YDR165W	TRM82	tRNA methyltransferase complex
YLR105C	SEN2	tRNA-intron endonuclease complex
YPL083C	SEN54	tRNA-intron endonuclease complex
YAR008W	SEN34	tRNA-intron endonuclease complex (GO)
YLR105C	SEN2	tRNA-intron endonuclease complex (GO)
YMR059W	SEN15	tRNA-intron endonuclease complex (GO)
YPL083C	SEN54	tRNA-intron endonuclease complex (GO)
YBR055C	PRP6	U4-U6 x U5 tri-snRNP complex
YDL098C	SNU23	U4-U6 x U5 tri-snRNP complex
YDR473C	PRP3	U4-U6 x U5 tri-snRNP complex
YER029C	SMB1	U4-U6 x U5 tri-snRNP complex
YER172C	BRR2	U4-U6 x U5 tri-snRNP complex
YGR074W	SMD1	U4-U6 x U5 tri-snRNP complex
YGR091W	PRP31	U4-U6 x U5 tri-snRNP complex
YHR165C	PRP8	U4-U6 x U5 tri-snRNP complex
YKL173W	SNU114	U4-U6 x U5 tri-snRNP complex
YLR147C	SMD3	U4-U6 x U5 tri-snRNP complex
YLR275W	SMD2	U4-U6 x U5 tri-snRNP complex
YOR308C	SNU66	U4-U6 x U5 tri-snRNP complex
YPR082C	DIB1	U4-U6 x U5 tri-snRNP complex
YPR178W	PRP4	U4-U6 x U5 tri-snRNP complex
YDR092W	UBC13	ubiquitin conjugating enzyme complex
YGL087C	MMS2	ubiquitin conjugating enzyme complex
YMR140W	SIP5	ubiquitin conjugating enzyme complex
YDR092W	UBC13	ubiquitin conjugating enzyme complex (GO)
YGL087C	MMS2	ubiquitin conjugating enzyme complex (GO)
YDL013W	SLX5	ubiquitin ligase complex (GO)
YDR219C	MFB1	ubiquitin ligase complex (GO)
YDR306C	YDR306C	ubiquitin ligase complex (GO)
YER116C	SLX8	ubiquitin ligase complex (GO)
YER125W	RSP5	ubiquitin ligase complex (GO)
YLR224W	YLR224W	ubiquitin ligase complex (GO)
YML111W	BUL2	ubiquitin ligase complex (GO)
YMR275C	BUL1	ubiquitin ligase complex (GO)
YNL311C	SKP2	ubiquitin ligase complex (GO)
YOR057W	SGT1	ubiquitin ligase complex (GO)
YER151C	UBP3	Ubp3-Bre5 complex
YNR051C	BRE5	Ubp3-Bre5 complex
YBR070C	ALG14	UDP-N-acetylglucosamine transferase complex (GO)
YGL047W	ALG13	UDP-N-acetylglucosamine transferase complex (GO)
YPL003W	ULA1	Ula1-Uba3 enzyme complex
YPR066W	UBA3	Ula1-Uba3 enzyme complex
YLR347C	KAP95	Ulp1 nuclear pore complex
YMR308C	PSE1	Ulp1 nuclear pore complex
YPL020C	ULP1	Ulp1 nuclear pore complex
YLR386W	VAC14	Vac14-Fig4 complex
YNL325C	FIG4	Vac14-Fig4 complex
YKL119C	VPH2	"vacuolar proton-transporting V-type ATPase, V0 domain"
YLR447C	VMA6	"vacuolar proton-transporting V-type ATPase, V0 domain"
YOR270C	VPH1	"vacuolar proton-transporting V-type ATPase, V0 domain"
YPR149W	NCE102	"vacuolar proton-transporting V-type ATPase, V0 domain"
YBR127C	VMA2	"vacuolar proton-transporting V-type ATPase, V1 domain"
YDL185W	VMA1	"vacuolar proton-transporting V-type ATPase, V1 domain"
YEL051W	VMA8	"vacuolar proton-transporting V-type ATPase, V1 domain"
YGR020C	VMA7	"vacuolar proton-transporting V-type ATPase, V1 domain"
YHR039C-A	VMA10	"vacuolar proton-transporting V-type ATPase, V1 domain"
YJR033C	RAV1	"vacuolar proton-transporting V-type ATPase, V1 domain"
YKL080W	VMA5	"vacuolar proton-transporting V-type ATPase, V1 domain"
YOR332W	VMA4	"vacuolar proton-transporting V-type ATPase, V1 domain"
YPR036W	VMA13	"vacuolar proton-transporting V-type ATPase, V1 domain"
YER072W	VTC1	vacuolar transporter chaperone complex (GO)
YFL004W	VTC2	vacuolar transporter chaperone complex (GO)
YJL012C	VTC4	vacuolar transporter chaperone complex (GO)
YPL019C	VTC3	vacuolar transporter chaperone complex (GO)
YMR197C	VTI1	Vti1-Pep12 complex
YOR036W	PEP12	Vti1-Pep12 complex
YIL139C	REV7	zeta DNA polymerase complex (GO)
YPL167C	REV3	zeta DNA polymerase complex (GO)
